Name,ISIN,FTSE100,FTSE250,post_date,pre_twenty_pd,pre_five_pd,pre_three_pd,pre_one_pd,post_three_pd,post_five_pd,post_ten_pd,post_twenty_pd,diff_twenty_three,diff_twenty_five,diff_twenty_ten,diff_twenty_twenty,diff_five_three,diff_five_five,diff_five_ten,diff_five_twenty,diff_three_three,diff_three_five,diff_three_ten,diff_three_twenty,diff_one_three,diff_one_five,diff_one_ten,diff_one_twenty
TUI AG,DE000TUAG505,-1.0,1.0,2020-03-23,9.1499997,3.4020005,3.0480004,3.6739998,4.4510003,4.1090003,3.8100005,3.4750004,-4.698999400000001,-5.0409994000000005,-5.3399992,-5.6749993000000005,1.0489997999999994,0.7069997999999997,0.4079999999999999,0.07299989999999967,1.4029998999999997,1.0609999,0.7620001000000003,0.42700000000000005,0.7770004999999998,0.4350005000000001,0.1360007000000003,-0.19899939999999994
Tullow Oil,GB0001500809,,-1.0,2020-03-23,0.36,0.091499978,0.075460015,0.09750002,0.1232,0.10670001,0.24110001,0.20289994,-0.23679999999999998,-0.25329999,-0.11889998999999998,-0.15710005999999999,0.03170002200000001,0.015200032000000002,0.149600032,0.111399962,0.047739985,0.031239994999999993,0.16563999499999998,0.127439925,0.025699979999999997,0.009199989999999991,0.14359999,0.10539992
XP Power,SG9999003735,,1.0,2020-03-23,32.300003000000004,24.899993,21.300003,26.100005,27.800003,26.100005,26.300003,31.399993,-4.5000000000000036,-6.199998000000004,-6.0000000000000036,-0.9000100000000053,2.9000100000000018,1.200012000000001,1.4000100000000018,6.5,6.5,4.800001999999999,5.0,10.099989999999998,1.6999980000000008,0.0,0.1999980000000008,5.299987999999999
C&C Group,IE00B010DT83,,1.0,2019-12-23,3.9099975999999996,3.9949975999999996,4.0,4.05,4.02,4.1049976,3.9899975999999997,3.6,0.11000239999999994,0.19500000000000028,0.08000000000000007,-0.30999759999999954,0.02500239999999998,0.11000000000000032,-0.004999999999999893,-0.3949975999999995,0.019999999999999574,0.10499759999999991,-0.0100024000000003,-0.3999999999999999,-0.03000000000000025,0.05499760000000009,-0.06000240000000012,-0.44999999999999973
Card Factory,GB00BLY2F708,,-1.0,2019-12-23,1.5600004,1.6949996999999999,1.6979999000000001,1.6260004000000001,1.4890002999999998,1.4449996999999999,0.99699997,0.9075,-0.07100010000000023,-0.11500070000000018,-0.5630004300000001,-0.6525004000000001,-0.20599940000000005,-0.25,-0.6979997299999999,-0.7874996999999999,-0.20899960000000029,-0.25300020000000023,-0.7009999300000002,-0.7904999000000001,-0.1370001000000003,-0.18100070000000024,-0.6290004300000002,-0.7185004000000002
Easyjet,GB00B7KR2P84,1.0,-1.0,2019-12-23,13.585,15.01,14.289998,14.284998,14.215,14.3,14.385,14.739998,0.629999999999999,0.7149999999999999,0.7999999999999989,1.154997999999999,-0.7949999999999999,-0.7099999999999991,-0.625,-0.27000199999999985,-0.07499800000000079,0.010002000000000066,0.09500199999999914,0.4499999999999993,-0.069998,0.015002000000000848,0.10000199999999992,0.45500000000000007
Fresnillo,GB00B2QPKJ12,-1.0,1.0,2019-12-23,5.3959986,5.893999099999999,5.8519996,5.8159986,6.4019996,6.439997600000001,6.1999976000000006,6.3239991,1.0060009999999995,1.0439990000000003,0.8039990000000001,0.9280004999999996,0.5080005000000005,0.5459985000000014,0.3059985000000012,0.4300000000000006,0.5499999999999998,0.5879980000000007,0.3479980000000005,0.4719994999999999,0.5860009999999996,0.6239990000000004,0.3839990000000002,0.5080004999999996
Helios Towers,GB00BJVQC708,,1.0,2019-12-23,1.1800004,1.3710003,1.375,1.3909998,1.5349998999999999,1.4930001,1.4949999,1.4840001,0.3549994999999999,0.3129997,0.3149995000000001,0.3039997000000001,0.1639995999999999,0.12199979999999999,0.1239996000000001,0.1129998000000001,0.15999989999999986,0.11800009999999994,0.11999990000000005,0.10900010000000004,0.14400009999999996,0.10200030000000004,0.10400010000000015,0.09300030000000015
Hiscox,BMG4593F1389,-1.0,1.0,2019-12-23,12.689998000000001,13.979998,14.0,14.189998000000001,14.239998,14.31,13.729998,13.26,1.549999999999999,1.6200019999999995,1.0399999999999991,0.5700019999999988,0.2599999999999998,0.33000200000000035,-0.25,-0.7199980000000004,0.23999799999999993,0.3100000000000005,-0.27000199999999985,-0.7400000000000002,0.049999999999998934,0.1200019999999995,-0.46000000000000085,-0.9299980000000012
Just Eat,GB00BKX5CN86,1.0,-1.0,2019-12-23,7.577998099999999,7.899997600000001,8.025998600000001,7.9499976000000006,8.387998099999999,8.5239991,8.84,8.8059986,0.8099999999999996,0.9460009999999999,1.2620019000000005,1.2280005000000012,0.4880004999999983,0.6240014999999985,0.9400023999999991,0.9060009999999998,0.3619994999999978,0.49800049999999807,0.8140013999999987,0.7799999999999994,0.43800049999999846,0.5740014999999987,0.8900023999999993,0.856001
LXI REIT,GB00BYQ46T41,,1.0,2019-12-23,1.2480001,1.3179998,1.3079996,1.3419999999999999,1.3699999,1.396,1.3699999,1.3419999999999999,0.12199979999999999,0.14799989999999985,0.12199979999999999,0.0939998999999998,0.052000100000000105,0.07800019999999996,0.052000100000000105,0.024000199999999916,0.06200030000000001,0.08800039999999987,0.06200030000000001,0.03400039999999982,0.02799990000000019,0.05400000000000005,0.02799990000000019,0.0
NB Global Floating Rate Income Fund (GBP),GG00B1ZBD492,,-1.0,2019-12-23,11.199998,11.05,11.5,11.6,12.0,12.149998,12.25,12.35,0.8000019999999992,0.9499999999999993,1.0500019999999992,1.1500019999999989,0.9499999999999993,1.0999979999999994,1.1999999999999993,1.299999999999999,0.5,0.6499980000000001,0.75,0.8499999999999996,0.40000000000000036,0.5499980000000004,0.6500000000000004,0.75
Riverstone Energy,GG00BBHXCL35,,-1.0,2019-12-23,4.1899976,4.1599976,4.09,4.0699976,4.1949976,4.31,4.4099976,4.27,0.004999999999999893,0.12000239999999973,0.21999999999999975,0.0800023999999997,0.03500000000000014,0.15000239999999998,0.25,0.11000239999999994,0.10499759999999991,0.21999999999999975,0.31999759999999977,0.17999999999999972,0.125,0.24000239999999984,0.33999999999999986,0.2000023999999998
Airtel Africa,GB00BKDRYJ47,,1.0,2019-09-23,0.67949997,0.55199997,0.5694999700000001,0.58999985,0.5,0.50799988,0.51649994,0.57499985,-0.17949996999999995,-0.17150009,-0.16300002999999996,-0.10450011999999997,-0.051999970000000006,-0.04400009000000005,-0.035500030000000016,0.022999879999999973,-0.06949997000000008,-0.06150009000000012,-0.05300003000000009,0.0054998799999999015,-0.08999984999999999,-0.08199997000000003,-0.07349991,-0.015000000000000013
Amigo Holdings,GB00BFFK8T45,,-1.0,2019-09-23,1.646,0.7379998799999999,0.73,0.68,0.68099991,0.67799988,0.69599991,0.795,-0.9650000899999999,-0.9680001199999999,-0.9500000899999999,-0.8509999999999999,-0.0569999699999999,-0.05999999999999994,-0.04199996999999989,0.0570001200000001,-0.04900008999999994,-0.05200011999999998,-0.03400008999999993,0.06500000000000006,0.0009999099999999927,-0.0020001200000000496,0.015999910000000006,0.11499999999999999
Direct Line Insurance Group,GB00BY9D0Y18,-1.0,1.0,2019-09-23,2.8769995999999995,2.9979980999999998,2.9859986,3.0089990999999996,2.9799976,3.0019995999999995,2.7639991,2.8969995999999996,0.10299800000000037,0.125,-0.11300049999999962,0.020000000000000018,-0.018000499999999864,0.004001499999999769,-0.23399899999999985,-0.10099850000000021,-0.006000999999999923,0.01600099999999971,-0.2219994999999999,-0.08899900000000027,-0.02900149999999968,-0.006999500000000047,-0.24499999999999966,-0.11199950000000003
Finablr,GB00BJ7HMW26,,1.0,2019-09-23,1.7899999,1.7159997000000002,1.6759997000000002,1.6000004,1.5500002000000002,1.5500002000000002,1.5719996,1.6099995999999999,-0.23999969999999982,-0.23999969999999982,-0.21800029999999992,-0.1800003000000001,-0.16599950000000008,-0.16599950000000008,-0.1440001000000002,-0.10600010000000037,-0.12599950000000004,-0.12599950000000004,-0.10400010000000015,-0.06600010000000034,-0.05000019999999994,-0.05000019999999994,-0.028000800000000048,0.009999199999999764
Foresight Solar Fund,JE00BD3QJR55,,1.0,2019-09-23,1.2299996,1.2200002,1.2250003999999999,1.2600002000000001,1.25,1.2449999,1.2150002,1.1899996,0.02000040000000003,0.015000300000000077,-0.014999399999999996,-0.040000000000000036,0.02999979999999991,0.024999699999999958,-0.0050000000000001155,-0.030000600000000155,0.02499960000000012,0.01999950000000017,-0.010000199999999904,-0.03500079999999994,-0.010000200000000126,-0.015000300000000077,-0.04500000000000015,-0.07000060000000019
Funding Circle Holdings,GB00BG0TPX62,,-1.0,2019-09-23,1.17,1.0279999,0.9829998799999999,0.9769999699999999,0.94999985,0.94999985,0.9339999400000001,1.2040004,-0.22000014999999995,-0.22000014999999995,-0.23600005999999984,0.03400040000000004,-0.07800004999999999,-0.07800004999999999,-0.09399995999999988,0.1760005,-0.03300002999999996,-0.03300002999999996,-0.04899993999999985,0.22100052000000003,-0.02700011999999996,-0.02700011999999996,-0.043000029999999856,0.22700043000000003
Hikma Pharmaceuticals,GB00B0LCW083,1.0,-1.0,2019-09-23,20.33,19.369996,20.039993,20.699996000000002,21.869996,22.0,20.919998,19.649993,1.5399960000000021,1.6700000000000017,0.5899980000000014,-0.6800069999999998,2.5,2.6300039999999996,1.5500019999999992,0.27999699999999805,1.8300030000000014,1.960007000000001,0.8800050000000006,-0.39000000000000057,1.1699999999999982,1.3000039999999977,0.22000199999999737,-1.0500030000000038
Intu Properties,GB0006834344,,-1.0,2019-09-23,0.34849991,0.43,0.40509995,0.3865998900000001,0.42849991,0.44339997,0.44529984,0.49899994,0.07999999999999996,0.09490005999999995,0.09679992999999998,0.15050002999999995,-0.0015000900000000095,0.013399969999999983,0.015299840000000009,0.06899993999999998,0.023399959999999997,0.03830001999999999,0.040199890000000016,0.09389998999999999,0.04190001999999987,0.056800079999999864,0.05869994999999989,0.11240004999999986
Marks & Spencer Group,GB0031274896,-1.0,1.0,2019-09-23,1.8669996,2.0550004,2.019,1.9585,1.8024996999999998,1.8444996,1.7095003,1.9840001,-0.06449990000000017,-0.022499999999999964,-0.1574993,0.11700050000000006,-0.25250070000000013,-0.21050079999999993,-0.3455001,-0.0710002999999999,-0.2165003000000003,-0.1745004000000001,-0.30949970000000016,-0.034999900000000084,-0.1560003000000001,-0.11400039999999989,-0.24899969999999993,0.025500100000000137
Meggitt,GB0005758098,1.0,-1.0,2019-09-23,6.1719996,6.183999099999999,6.3019996,6.367998099999999,6.385998600000001,6.35,6.2779981,5.89,0.21399900000000027,0.17800039999999928,0.10599849999999922,-0.2819996000000007,0.20199950000000122,0.16600090000000023,0.09399900000000017,-0.29399909999999974,0.08399900000000038,0.04800039999999939,-0.024001500000000675,-0.4119996000000006,0.018000500000001196,-0.017998099999999795,-0.08999999999999986,-0.47799809999999976
Metro Bank,GB00BMX3W479,,-1.0,2019-09-23,2.6859985999999996,2.9019996,2.84,2.8719995999999997,1.6599998999999999,2.0,2.0640001,1.96,-1.0259986999999997,-0.6859985999999996,-0.6219984999999997,-0.7259985999999996,-1.2419997,-0.9019995999999999,-0.8379995,-0.9419995999999999,-1.1800001,-0.8399999999999999,-0.7759999,-0.8799999999999999,-1.2119996999999998,-0.8719995999999997,-0.8079994999999998,-0.9119995999999997
Micro Focus International,GB00BJ1F4N75,-1.0,1.0,2019-09-23,10.814,11.732000000000001,11.789998,11.707999,11.154000000000002,11.064,11.367999,10.495999,0.34000000000000163,0.25,0.5539989999999992,-0.31800100000000064,-0.5779999999999994,-0.668000000000001,-0.3640010000000018,-1.2360010000000017,-0.635997999999999,-0.7259980000000006,-0.42199900000000135,-1.2939990000000012,-0.5539989999999975,-0.6439989999999991,-0.33999999999999986,-1.2119999999999997
Polymetal International,JE00B6T5S470,1.0,-1.0,2019-09-23,11.159998,11.335,11.494998,11.529998,11.774998,11.399998,11.435,11.779998,0.6150000000000002,0.2400000000000002,0.27500200000000063,0.620000000000001,0.4399979999999992,0.06499799999999922,0.09999999999999964,0.444998,0.27999999999999936,-0.09500000000000064,-0.05999800000000022,0.28500000000000014,0.24499999999999922,-0.13000000000000078,-0.09499800000000036,0.25
Sirius Real Estate,GG00B1W3VF54,,1.0,2019-09-23,0.69999985,0.71499985,0.72,0.75199997,0.7319999699999999,0.75799988,0.73699997,0.73399994,0.032000119999999965,0.05800002999999998,0.03700011999999997,0.03400009000000004,0.017000119999999952,0.04300002999999997,0.022000119999999956,0.019000090000000025,0.011999969999999971,0.037999879999999986,0.016999969999999975,0.013999940000000044,-0.020000000000000018,0.005999909999999997,-0.015000000000000013,-0.018000029999999945
Ted Baker,GB0001048619,,-1.0,2019-09-23,10.0,10.14,10.0,9.39,9.38,9.18,9.6899976,4.7039991,-0.6199999999999992,-0.8200000000000003,-0.3100024000000001,-5.2960009,-0.7599999999999998,-0.9600000000000009,-0.4500024000000007,-5.436000900000001,-0.6199999999999992,-0.8200000000000003,-0.3100024000000001,-5.2960009,-0.009999999999999787,-0.21000000000000085,0.2999975999999993,-4.686000900000001
Trainline,GB00BKDTK925,,1.0,2019-09-23,4.46,4.755,4.6999976,4.385,4.21,4.1899976,4.1149976,4.345,-0.25,-0.2700024000000001,-0.34500240000000026,-0.11500000000000021,-0.5449999999999999,-0.5650024,-0.6400024000000002,-0.41000000000000014,-0.4899975999999997,-0.5099999999999998,-0.585,-0.3549975999999999,-0.17499999999999982,-0.1950023999999999,-0.2700024000000001,-0.040000000000000036
Watches of Switzerland Group,GB00BJDQQ870,,1.0,2019-09-23,2.9499975999999997,2.84,2.9149976,2.84,2.6999975999999997,2.8,2.7449975999999996,2.88,-0.25,-0.14999759999999984,-0.20500000000000007,-0.06999759999999977,-0.1400024000000002,-0.040000000000000036,-0.09500240000000026,0.040000000000000036,-0.2150000000000003,-0.11499760000000014,-0.17000000000000037,-0.03499760000000007,-0.1400024000000002,-0.040000000000000036,-0.09500240000000026,0.040000000000000036
Woodford Patient Capital Trust,GB00BVG1CF25,,-1.0,2019-09-23,0.43299988,0.45249985,0.47449997,0.46699997,0.43899994,0.44899994,0.39699997,0.31999985,0.006000059999999974,0.016000059999999983,-0.035999910000000024,-0.11300003000000003,-0.013499910000000004,-0.003499909999999995,-0.05549988,-0.1325,-0.035500030000000016,-0.025500030000000007,-0.07750000000000001,-0.15450012000000002,-0.02800003000000001,-0.01800003,-0.07,-0.14700012
4imprint Group,GB0006640972,,1.0,2019-06-24,26.600005,26.0,26.5,26.699996000000002,27.0,26.800003,26.399993,26.199996000000002,0.39999500000000054,0.1999980000000008,-0.20001200000000097,-0.4000089999999972,1.0,0.8000030000000002,0.3999929999999985,0.19999600000000228,0.5,0.30000300000000024,-0.10000700000000151,-0.3000039999999977,0.3000039999999977,0.10000699999999796,-0.3000030000000038,-0.5
888 Holdings,GI000A0F6407,,-1.0,2019-06-24,1.3039998,1.5399999,1.5679998,1.5749997,1.5970001999999999,1.6180001,1.599,1.6070003,0.29300039999999994,0.3140003,0.29500020000000005,0.3030005,0.05700029999999989,0.07800019999999996,0.0590001,0.06700039999999996,0.029000399999999926,0.0500003,0.031000200000000033,0.039000499999999994,0.022000499999999867,0.04300039999999994,0.024000299999999974,0.032000599999999935
Aveva Group,GB00BBG9VN75,1.0,-1.0,2019-06-24,34.600005,38.619996,39.419998,38.259993,39.979996,41.199961,38.899993,40.039993,5.379990999999997,6.599955999999999,4.299987999999999,5.439988,1.3599999999999994,2.5799650000000014,0.2799970000000016,1.4199970000000022,0.5599980000000002,1.7799630000000022,-0.5200049999999976,0.619995000000003,1.7200029999999984,2.9399680000000004,0.6400000000000006,1.7800000000000011
Civitas Social Housing,GB00BD8HBD32,,-1.0,2019-06-24,0.8369999699999999,0.76799988,0.7839999400000001,0.78799988,0.83499985,0.83999985,0.875,0.8439999400000001,-0.0020001199999999386,0.002999880000000066,0.038000030000000073,0.0069999700000001885,0.06699997000000002,0.07199997000000002,0.10700012000000003,0.07600006000000015,0.050999909999999926,0.05599990999999993,0.09100005999999994,0.06000000000000005,0.04699997,0.051999970000000006,0.08700012000000001,0.05600006000000013
Easyjet,GB00B7KR2P84,-1.0,1.0,2019-06-24,9.1899976,8.8839991,8.6779981,8.8319996,9.1,9.6599976,10.175,11.074998,-0.08999760000000023,0.47000000000000064,0.9850024000000008,1.885000400000001,0.21600089999999916,0.7759985,1.2910009000000002,2.1909989000000003,0.4220018999999997,0.9819995000000006,1.4970019000000008,2.396999900000001,0.2680004,0.8279980000000009,1.343000400000001,2.242998400000001
Future,GB00BYZN9041,,1.0,2019-06-24,11.5,12.479998,9.6999976,10.199998,9.3699976,10.359998000000001,9.1499976,10.42,-2.1300024000000004,-1.140001999999999,-2.3500023999999993,-1.08,-3.1100004000000006,-2.119999999999999,-3.3300003999999994,-2.059998,-0.33000000000000007,0.6600004000000013,-0.5499999999999989,0.7200024000000003,-0.8300004000000012,0.16000000000000014,-1.0500004,0.22000199999999914
Hikma Pharmaceuticals,GB00B0LCW083,-1.0,1.0,2019-06-24,17.544998,17.005005,17.404998,16.910003,17.235,17.520003,17.940003,18.020003,-0.3099980000000002,-0.024995000000000545,0.39500500000000116,0.47500499999999946,0.22999499999999884,0.5149979999999985,0.9349980000000002,1.0149979999999985,-0.16999799999999965,0.11500500000000002,0.5350050000000017,0.615005,0.32499699999999976,0.6099999999999994,1.0300000000000011,1.1099999999999994
Indivior,GB00BN4HT335,,-1.0,2019-06-24,0.4901999,0.4375,0.44999985,0.42,0.40509995,0.46449997,0.44899994,0.43999985,-0.08509995000000004,-0.025699930000000037,-0.041199960000000035,-0.050200049999999996,-0.032400050000000014,0.026999969999999984,0.011499939999999986,0.0024998500000000257,-0.04489989999999999,0.014500120000000005,-0.0009999099999999927,-0.009999999999999953,-0.014900049999999998,0.04449997,0.028999940000000002,0.01999985000000004
JD Sports Fashion,GB00BM8Q5M07,1.0,-1.0,2019-06-24,6.1879981,5.9099976000000005,5.8879981,5.8359986,5.9099976000000005,5.9839991,6.0339991,6.1879981,-0.2780004999999992,-0.2039989999999996,-0.15399899999999977,0.0,0.0,0.07400149999999961,0.12400149999999943,0.2780004999999992,0.021999500000000616,0.09600100000000023,0.14600100000000005,0.2999999999999998,0.07399900000000059,0.1480005000000002,0.19800050000000002,0.3519994999999998
Just Group,GB00BCRX1J15,,-1.0,2019-06-24,0.58049988,0.52999985,0.55,0.55899994,0.56299988,0.5625,0.56799988,0.56,-0.01749999999999996,-0.017999879999999968,-0.012499999999999956,-0.020499879999999915,0.03300002999999996,0.03250014999999995,0.03800002999999996,0.030000150000000003,0.012999879999999964,0.012499999999999956,0.017999879999999968,0.010000000000000009,0.003999940000000035,0.003500060000000027,0.00899994000000004,0.0010000600000000803
Kainos Group,GB00BZ0D6727,,1.0,2019-06-24,5.779997600000001,6.399997600000001,6.5799976000000004,6.76,6.52,6.399997600000001,6.34,5.96,0.740002399999999,0.6200000000000001,0.5600023999999992,0.18000239999999934,0.12000239999999884,0.0,-0.05999760000000087,-0.43999760000000077,-0.05999760000000087,-0.17999999999999972,-0.2399976000000006,-0.6199976000000005,-0.2400000000000002,-0.36000239999999906,-0.41999999999999993,-0.7999999999999998
Kier Group,GB0004915632,,-1.0,2019-06-24,2.8159986,1.0799999,1.2270002,1.1850004,1.1190004,1.0509997,0.97449997,0.8125,-1.6969982,-1.7649989,-1.8414986299999998,-2.0034986,0.039000499999999994,-0.02900020000000003,-0.10549993000000002,-0.2674999,-0.10799979999999998,-0.1760005,-0.25250023,-0.4145002,-0.06600000000000006,-0.13400070000000008,-0.21050043000000007,-0.37250040000000006
